,0,CRe,DoubleCCRe,TripleCC,Bracket,Benzene,CycleRe,SingleCO,DoubleCO,Predict_LogS,Predict_LogP,Predict_Hansen_Polarity,Predict_Hansen_dis,Predict_Hansen_H_bond,error
0,iterration,,,,,,,,,,,,,,
776,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
673,,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
679,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
763,,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
395,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
740,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
738,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
662,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
737,,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
725,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
723,,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
720,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
693,,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
714,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
712,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
707,,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
705,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
694,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
731,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
660,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
782,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
785,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
870,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
4291,,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
614,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
864,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
624,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
628,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
850,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
846,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
421,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
654,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
4295,,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
818,,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
787,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
794,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
798,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
658,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
656,,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-3.71,-0.04,6.4,17.0,10.6,0.5066666666666656
145,,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.71,-0.04,6.4,17.7,10.6,0.5066666666666656
6588,,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.24,-1.11,11.0,17.0,26.0,0.519999999999996
6502,,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.24,-1.11,11.0,17.0,26.0,0.519999999999996
7404,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
971,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1007,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
9223,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
970,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
7392,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9191,,9.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
988,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
961,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
590,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
7408,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1034,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
733,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
753,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
765,,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
773,,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
780,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
783,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
869,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
9073,,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9079,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9189,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
593,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9129,,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9135,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9137,,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9151,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
8467,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
8473,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
8477,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
8487,,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9177,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
9179,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
9127,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1036,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1182,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1042,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
9501,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9499,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1266,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1265,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1262,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1244,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9511,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1243,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1220,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1192,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1190,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9463,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
6233,,9.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
965,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1225,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1278,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1280,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1283,,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1039,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
6225,,9.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
6219,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
6139,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1337,,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1335,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1329,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1323,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1317,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1302,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1300,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1299,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1297,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1289,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1284,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9431,,9.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1163,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
9459,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1116,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1071,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1072,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1083,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1088,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1099,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1100,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
806,,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1102,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
4341,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1104,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1111,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1112,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1114,,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-3.535,0.12,4.7,17.7,10.6,0.5466666666666683
1058,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
4333,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1143,,9.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1057,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1154,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
4303,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1130,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1139,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
1141,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
4343,,9.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1149,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1151,,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.6,10.6,0.5466666666666683
1052,,8.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,-3.535,0.12,4.7,16.3,10.6,0.5466666666666683
4165,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
9624,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
4315,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
9359,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
6083,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
1309,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
9523,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
9612,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
6559,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
9485,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
7513,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
6673,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
8143,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
9445,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
8605,,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.55,-0.04,7.2,15.0,7.1,0.7799999999999999
7335,,9.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7327,,10.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7303,,9.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7001,,10.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
7031,,9.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,-2.6,0.89,20.1,18.6,9.1,0.8000000000000014
6135,,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
528,,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
532,,6.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
462,,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
7206,,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
7204,,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
7202,,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
7190,,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
464,,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
1239,,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.55,-0.36,7.85,16.5,4.8,0.9
283,,6.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.79,0.67,6.1,17.7,26.0,0.9000000000000007
4819,,6.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.79,0.67,6.1,17.7,26.0,0.9000000000000007
4959,,6.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.79,0.67,6.1,17.7,26.0,0.9000000000000007
1426,,9.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1810,,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1808,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1802,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1800,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1784,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1771,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1774,,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1772,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1814,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1712,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1682,,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1782,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1816,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1832,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1824,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
8607,,8.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.075,-3.035,4.5,17.1,4.0,0.9299999999999995
7135,,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.16,-3.035,4.8,16.0,4.0,0.9299999999999995
7097,,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.16,-3.035,4.8,16.0,4.0,0.9299999999999995
1886,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1874,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1860,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1822,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
7095,,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.16,-3.035,4.8,16.0,4.0,0.9299999999999995
7043,,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.16,-3.035,4.8,16.0,4.0,0.9299999999999995
1852,,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1850,,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1836,,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.485,-3.035,4.5,17.1,4.0,0.9299999999999995
1680,,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1828,,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1857,,8.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.075,-3.035,4.5,17.1,4.0,0.9299999999999995
1672,,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1670,,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
1648,,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.485,-3.035,4.8,16.0,4.0,0.9299999999999995
6132,,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.16,-3.035,4.8,16.0,4.0,0.9299999999999995
